sample_index,wall_time_s,elapsed_s,tick,mode_machine,arm0,arm1,arm2,arm3,arm4,arm5,arm6,arm7,arm8,arm9,arm10,arm11,arm12,arm13
763,1782728492.084587336,26.105342438,3501536,5,0.2915642,0.2062965,-0.0100308,0.9878237,0.2146495,0.0509330,-0.0636362,0.2967774,-0.2101793,0.0327169,0.9874762,-0.1185000,0.0642834,0.0480807
764,1782728492.094087362,26.164574592,3501545,5,0.2915522,0.2063084,-0.0100308,0.9878357,0.2146375,0.0509449,-0.0636602,0.2967534,-0.2101554,0.0327409,0.9874642,-0.1185719,0.0642954,0.0480807
765,1782728492.124838829,26.173331927,3501576,5,0.2915642,0.2063084,-0.0100308,0.9878237,0.2146375,0.0509449,-0.0636362,0.2967534,-0.2101554,0.0327529,0.9874762,-0.1185120,0.0642954,0.0480927
766,1782728492.157966852,26.204442419,3501609,5,0.2915642,0.2063084,-0.0100188,0.9878357,0.2146135,0.0509449,-0.0636243,0.2967414,-0.2101554,0.0327169,0.9874522,-0.1185240,0.0642954,0.0480807
767,1782728492.192218781,26.237979677,3501643,5,0.2915522,0.2063084,-0.0100188,0.9878237,0.2146495,0.0509569,-0.0636243,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1184880,0.0642954,0.0480927
768,1782728492.225358963,26.272246687,3501677,5,0.2915522,0.2063084,-0.0100308,0.9878477,0.2146015,0.0509449,-0.0636243,0.2967654,-0.2101554,0.0327169,0.9874522,-0.1185000,0.0642834,0.0480927
769,1782728492.263494730,26.305087122,3501715,5,0.2915642,0.2063204,-0.0100308,0.9878117,0.2146135,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0642954,0.0480927
770,1782728492.296581984,26.343369107,3501748,5,0.2915522,0.2063084,-0.0100308,0.9878237,0.2146375,0.0509569,-0.0636243,0.2967654,-0.2101793,0.0327409,0.9874522,-0.1185000,0.0642834,0.0480807
771,1782728492.329102516,26.376286345,3501780,5,0.2915522,0.2063084,-0.0100308,0.9878237,0.2146135,0.0509449,-0.0636243,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0642954,0.0480807
772,1782728492.361181259,26.408221440,3501812,5,0.2915522,0.2062965,-0.0100188,0.9878357,0.2146614,0.0509569,-0.0636362,0.2967654,-0.2101554,0.0327409,0.9874762,-0.1185480,0.0642954,0.0480807
773,1782728492.393676996,26.440819148,3501845,5,0.2915642,0.2063204,-0.0100308,0.9878357,0.2146255,0.0509449,-0.0636362,0.2967294,-0.2101793,0.0327409,0.9874522,-0.1185000,0.0642954,0.0480807
774,1782728492.428885937,26.472983435,3501880,5,0.2915762,0.2062965,-0.0100308,0.9878357,0.2145895,0.0509449,-0.0636362,0.2967534,-0.2101554,0.0327169,0.9874522,-0.1184880,0.0642954,0.0480927
775,1782728492.461084604,26.508208682,3501912,5,0.2915642,0.2063084,-0.0100188,0.9878357,0.2145895,0.0509449,-0.0636362,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1184760,0.0642954,0.0480927
776,1782728492.495339632,26.540431243,3501946,5,0.2915402,0.2063084,-0.0100188,0.9878357,0.2145895,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327289,0.9874522,-0.1185000,0.0643074,0.0480807
777,1782728492.527677774,26.574550663,3501979,5,0.2915522,0.2063084,-0.0100188,0.9878237,0.2146135,0.0509569,-0.0636243,0.2967654,-0.2101793,0.0327289,0.9874522,-0.1185480,0.0642834,0.0480807
778,1782728492.560797691,26.607445212,3502012,5,0.2915762,0.2062965,-0.0100428,0.9878357,0.2145776,0.0509449,-0.0636362,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1185360,0.0643074,0.0480807
779,1782728492.594113827,26.640330098,3502045,5,0.2915762,0.2063084,-0.0100188,0.9878357,0.2146255,0.0509330,-0.0636243,0.2967654,-0.2101793,0.0327289,0.9874522,-0.1185360,0.0642834,0.0480807
780,1782728492.625397205,26.673449294,3502076,5,0.2915522,0.2063084,-0.0100188,0.9878357,0.2146495,0.0509330,-0.0636243,0.2967654,-0.2101554,0.0327529,0.9874522,-0.1185120,0.0643074,0.0480927
781,1782728492.664347410,26.704824532,3502115,5,0.2915642,0.2063084,-0.0100188,0.9878357,0.2146015,0.0509449,-0.0636243,0.2967414,-0.2101554,0.0327409,0.9874522,-0.1184521,0.0642954,0.0480807
782,1782728492.697544098,26.743983728,3502149,5,0.2915642,0.2062965,-0.0100188,0.9878357,0.2145895,0.0509569,-0.0636362,0.2967414,-0.2101554,0.0327409,0.9874522,-0.1184880,0.0642954,0.0480807
783,1782728492.727727413,26.776942344,3502179,5,0.2915762,0.2063084,-0.0100308,0.9878357,0.2145895,0.0509449,-0.0636362,0.2967414,-0.2101554,0.0327289,0.9874762,-0.1184880,0.0643074,0.0480807
784,1782728492.762051344,26.807642776,3502213,5,0.2915522,0.2062965,-0.0100308,0.9878357,0.2145895,0.0509569,-0.0636362,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0642954,0.0480807
785,1782728492.794690371,26.841937658,3502246,5,0.2915762,0.2063324,-0.0100188,0.9878357,0.2146015,0.0509449,-0.0636362,0.2967414,-0.2101793,0.0327289,0.9874522,-0.1184760,0.0642834,0.0480927
786,1782728492.828589201,26.873926674,3502280,5,0.2915762,0.2063084,-0.0100308,0.9878477,0.2145895,0.0509449,-0.0636362,0.2967534,-0.2101793,0.0327169,0.9874762,-0.1185240,0.0642834,0.0480807
787,1782728492.860999107,26.908199476,3502312,5,0.2915762,0.2063084,-0.0100308,0.9878477,0.2145895,0.0509569,-0.0636243,0.2967534,-0.2101793,0.0327289,0.9874762,-0.1185240,0.0642954,0.0480927
788,1782728492.895976782,26.940632122,3502347,5,0.2915642,0.2063204,-0.0100308,0.9878477,0.2145895,0.0509449,-0.0636482,0.2967414,-0.2101793,0.0327409,0.9874522,-0.1185000,0.0642834,0.0480687
789,1782728492.930437565,26.975218982,3502381,5,0.2915642,0.2062965,-0.0100188,0.9878117,0.2145895,0.0509569,-0.0636123,0.2967414,-0.2101554,0.0327289,0.9874762,-0.1184641,0.0642954,0.0480927
790,1782728492.957837582,27.009752047,3502409,5,0.2915762,0.2063084,-0.0100308,0.9878357,0.2146015,0.0509449,-0.0636362,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1184760,0.0642834,0.0480927
791,1782728492.995002031,27.037909102,3502446,5,0.2915762,0.2063084,-0.0100308,0.9878237,0.2146135,0.0509449,-0.0636362,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185000,0.0642954,0.0480807
792,1782728493.025274038,27.074391926,3502476,5,0.2915642,0.2063084,-0.0100188,0.9878477,0.2146135,0.0509330,-0.0636123,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185480,0.0642954,0.0480927
793,1782728493.064231873,27.105167176,3502515,5,0.2915642,0.2062845,-0.0100188,0.9878117,0.2145895,0.0509569,-0.0636362,0.2967654,-0.2101793,0.0327409,0.9874522,-0.1185000,0.0642954,0.0480927
794,1782728493.096602917,27.144330052,3502548,5,0.2915642,0.2063204,-0.0100188,0.9878477,0.2145776,0.0509449,-0.0636362,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1185240,0.0642834,0.0480927
795,1782728493.175416231,27.176186360,3502627,5,0.2915642,0.2063084,-0.0100188,0.9878357,0.2146015,0.0509689,-0.0636362,0.2967414,-0.2101554,0.0327409,0.9874522,-0.1185719,0.0642954,0.0480807
796,1782728493.186767817,27.254584019,3502638,5,0.2915762,0.2063084,-0.0100188,0.9878357,0.2146015,0.0509449,-0.0636243,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185719,0.0642954,0.0480927
797,1782728493.227619171,27.266637714,3502679,5,0.2915762,0.2062965,-0.0100188,0.9878357,0.2145895,0.0509449,-0.0636362,0.2967414,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0642834,0.0480807
798,1782728493.262858868,27.306749549,3502714,5,0.2915642,0.2062965,-0.0100188,0.9878237,0.2145895,0.0509449,-0.0636243,0.2967774,-0.2101554,0.0327289,0.9874522,-0.1185839,0.0642954,0.0480807
799,1782728493.295101166,27.342432026,3502746,5,0.2915762,0.2063084,-0.0100188,0.9878237,0.2145656,0.0509569,-0.0636003,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0643074,0.0480927
800,1782728493.328473806,27.374605369,3502779,5,0.2915762,0.2062845,-0.0100188,0.9878237,0.2145656,0.0509569,-0.0636243,0.2967774,-0.2101554,0.0327409,0.9874402,-0.1185000,0.0642954,0.0481047
801,1782728493.361648083,27.407844825,3502813,5,0.2915762,0.2062965,-0.0100308,0.9878477,0.2145895,0.0509689,-0.0636243,0.2967774,-0.2101554,0.0327409,0.9874522,-0.1185480,0.0642954,0.0480807
802,1782728493.394852877,27.441460197,3502846,5,0.2915762,0.2063204,-0.0100188,0.9878357,0.2145776,0.0509449,-0.0636362,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1185480,0.0643313,0.0480927
803,1782728493.428106070,27.474804488,3502879,5,0.2915762,0.2062965,-0.0100188,0.9878237,0.2145895,0.0509449,-0.0636362,0.2967534,-0.2101793,0.0327409,0.9874762,-0.1185719,0.0642834,0.0480807
804,1782728493.459609270,27.507789024,3502911,5,0.2915522,0.2063084,-0.0100188,0.9878477,0.2145776,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327409,0.9874642,-0.1185240,0.0643074,0.0480807
805,1782728493.497475386,27.539064674,3502949,5,0.2915642,0.2062965,-0.0100188,0.9878477,0.2145776,0.0509449,-0.0636243,0.2967294,-0.2101554,0.0327409,0.9874762,-0.1184880,0.0642954,0.0480927
806,1782728493.529752970,27.576764432,3502981,5,0.2915762,0.2063084,-0.0100188,0.9878117,0.2145776,0.0509569,-0.0636243,0.2967534,-0.2101554,0.0327169,0.9874522,-0.1184760,0.0642954,0.0480807
807,1782728493.561081171,27.609182742,3503012,5,0.2915642,0.2063084,-0.0100188,0.9878357,0.2145776,0.0509449,-0.0636243,0.2967654,-0.2101793,0.0327409,0.9874402,-0.1185000,0.0642954,0.0480807
808,1782728493.594481230,27.640442231,3503045,5,0.2915642,0.2062965,-0.0100188,0.9878357,0.2145776,0.0509449,-0.0636243,0.2967414,-0.2101793,0.0327169,0.9874762,-0.1185240,0.0642954,0.0480807
809,1782728493.627708673,27.674146726,3503079,5,0.2915642,0.2062845,-0.0100188,0.9878357,0.2145656,0.0509569,-0.0636123,0.2967654,-0.2101793,0.0327409,0.9874522,-0.1185360,0.0642954,0.0481167
810,1782728493.659982443,27.706871254,3503111,5,0.2915642,0.2063204,-0.0100188,0.9878477,0.2145895,0.0509449,-0.0636123,0.2967534,-0.2101554,0.0327289,0.9874522,-0.1184521,0.0642954,0.0480807
811,1782728493.694850206,27.740035508,3503146,5,0.2915522,0.2062965,-0.0100068,0.9878357,0.2145656,0.0509449,-0.0636243,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1184760,0.0642834,0.0480807
812,1782728493.727348328,27.774347350,3503178,5,0.2915762,0.2063084,-0.0100308,0.9878477,0.2145656,0.0509449,-0.0636123,0.2967893,-0.2101554,0.0327169,0.9874522,-0.1184760,0.0643193,0.0480927
813,1782728493.760709047,27.806524980,3503212,5,0.2915762,0.2063084,-0.0100308,0.9878357,0.2145895,0.0509449,-0.0636243,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1184521,0.0642834,0.0480807
814,1782728493.791089773,27.840065950,3503242,5,0.2915642,0.2062845,-0.0100188,0.9878357,0.2145776,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1184521,0.0643074,0.0480807
815,1782728493.828038931,27.870378945,3503279,5,0.2915762,0.2063084,-0.0100188,0.9878357,0.2145656,0.0509449,-0.0636362,0.2967414,-0.2101554,0.0327169,0.9874522,-0.1185120,0.0643313,0.0480927
816,1782728493.860303640,27.908033037,3503311,5,0.2915762,0.2062845,-0.0100308,0.9878716,0.2145536,0.0509330,-0.0636123,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1185120,0.0642954,0.0480807
817,1782728493.887857437,27.939733117,3503339,5,0.2915522,0.2062965,-0.0100188,0.9878357,0.2145656,0.0509330,-0.0636243,0.2967534,-0.2101554,0.0327169,0.9874522,-0.1184760,0.0642954,0.0480807
818,1782728493.929620266,27.967859834,3503381,5,0.2915642,0.2062965,-0.0100308,0.9878357,0.2145776,0.0509449,-0.0636123,0.2967654,-0.2101674,0.0327409,0.9874762,-0.1184521,0.0642954,0.0480927
819,1782728493.962187767,28.009217628,3503413,5,0.2915642,0.2062965,-0.0100308,0.9878357,0.2146015,0.0509569,-0.0636362,0.2967654,-0.2101674,0.0327529,0.9874522,-0.1184880,0.0642954,0.0480807
820,1782728493.995984554,28.041903851,3503447,5,0.2915642,0.2062965,-0.0100308,0.9878357,0.2145776,0.0509449,-0.0636362,0.2967534,-0.2101554,0.0327409,0.9874642,-0.1185480,0.0642954,0.0480807
821,1782728494.028633118,28.075518359,3503480,5,0.2915642,0.2063084,-0.0100428,0.9878357,0.2145895,0.0509449,-0.0636243,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1184760,0.0642954,0.0480927
822,1782728494.062728643,28.108282888,3503514,5,0.2915642,0.2062965,-0.0100308,0.9878357,0.2145656,0.0509569,-0.0636243,0.2967654,-0.2101793,0.0327289,0.9874762,-0.1184521,0.0643074,0.0480807
823,1782728494.095116138,28.142257311,3503546,5,0.2915642,0.2062965,-0.0100308,0.9878477,0.2145895,0.0509449,-0.0636123,0.2967414,-0.2101674,0.0327289,0.9874762,-0.1184760,0.0642834,0.0480927
824,1782728494.128368855,28.175083282,3503579,5,0.2915762,0.2062965,-0.0100308,0.9878237,0.2145656,0.0509569,-0.0636123,0.2967534,-0.2101554,0.0327169,0.9874522,-0.1184760,0.0642954,0.0480807
825,1782728494.162635088,28.208486615,3503614,5,0.2915402,0.2063084,-0.0100188,0.9878357,0.2145776,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327409,0.9874642,-0.1185480,0.0642714,0.0480807
826,1782728494.194736481,28.241956222,3503646,5,0.2915762,0.2063084,-0.0100308,0.9878357,0.2145895,0.0509449,-0.0636243,0.2967654,-0.2101554,0.0327169,0.9874522,-0.1185240,0.0642954,0.0480927
827,1782728494.267817020,28.274694734,3503719,5,0.2915762,0.2062965,-0.0100188,0.9878237,0.2145656,0.0509449,-0.0636123,0.2967774,-0.2101554,0.0327289,0.9874522,-0.1185000,0.0643074,0.0480807
828,1782728494.277513266,28.347691900,3503729,5,0.2915642,0.2063084,-0.0100188,0.9878477,0.2145656,0.0509330,-0.0636243,0.2967654,-0.2101793,0.0327409,0.9874522,-0.1185000,0.0643074,0.0480807
829,1782728494.331367254,28.357194602,3503783,5,0.2915642,0.2062845,-0.0100188,0.9878237,0.2145895,0.0509330,-0.0636482,0.2967534,-0.2101554,0.0327289,0.9874522,-0.1184521,0.0643074,0.0480927
830,1782728494.364710808,28.410917588,3503816,5,0.2915402,0.2062965,-0.0100308,0.9878117,0.2145776,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1184521,0.0643074,0.0480807
831,1782728494.398122072,28.444581154,3503849,5,0.2915642,0.2062965,-0.0100308,0.9878117,0.2145656,0.0509330,-0.0636243,0.2967893,-0.2101554,0.0327409,0.9874522,-0.1184880,0.0642954,0.0480807
832,1782728494.429537296,28.477465206,3503881,5,0.2915642,0.2062845,-0.0100428,0.9878477,0.2145895,0.0509449,-0.0636123,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0642954,0.0480687
833,1782728494.462659597,28.508797529,3503914,5,0.2915522,0.2063204,-0.0100308,0.9878357,0.2145895,0.0509449,-0.0636123,0.2967534,-0.2101554,0.0327289,0.9874762,-0.1184760,0.0642954,0.0480927
834,1782728494.495865345,28.542217631,3503947,5,0.2915402,0.2063084,-0.0100188,0.9878117,0.2145656,0.0509569,-0.0636123,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1185240,0.0642834,0.0480927
835,1782728494.530288219,28.575857163,3503981,5,0.2915522,0.2063204,-0.0100428,0.9878117,0.2145536,0.0509569,-0.0636123,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1185719,0.0642954,0.0480927
836,1782728494.563317299,28.609905797,3504014,5,0.2915522,0.2063204,-0.0100188,0.9878357,0.2145656,0.0509449,-0.0636243,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185000,0.0642834,0.0480927
837,1782728494.596724510,28.643222311,3504048,5,0.2915522,0.2062965,-0.0100188,0.9878357,0.2145656,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327529,0.9874522,-0.1185240,0.0642954,0.0480927
838,1782728494.628917456,28.675975191,3504080,5,0.2915642,0.2062965,-0.0100188,0.9878237,0.2145656,0.0509449,-0.0636123,0.2967654,-0.2101793,0.0327289,0.9874522,-0.1185000,0.0642834,0.0480807
839,1782728494.662019014,28.708805386,3504113,5,0.2915642,0.2063324,-0.0100188,0.9878237,0.2145776,0.0509569,-0.0636243,0.2967414,-0.2101793,0.0327529,0.9874522,-0.1185000,0.0642954,0.0480927
840,1782728494.694353342,28.741709311,3504146,5,0.2915642,0.2062965,-0.0100308,0.9878237,0.2145536,0.0509449,-0.0636243,0.2967414,-0.2101793,0.0327409,0.9874522,-0.1185480,0.0642834,0.0480807
841,1782728494.731626511,28.773588436,3504183,5,0.2915642,0.2062965,-0.0100188,0.9878237,0.2145895,0.0509330,-0.0636362,0.2967534,-0.2101793,0.0327169,0.9874762,-0.1185000,0.0642954,0.0480927
842,1782728494.763880491,28.811532905,3504215,5,0.2915642,0.2063324,-0.0100188,0.9878357,0.2145536,0.0509449,-0.0636362,0.2967774,-0.2101793,0.0327409,0.9874522,-0.1185000,0.0642954,0.0480807
843,1782728494.797098637,28.843543938,3504248,5,0.2915642,0.2062965,-0.0100308,0.9878237,0.2145656,0.0509569,-0.0636243,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1184760,0.0642954,0.0480807
844,1782728494.830451250,28.876393397,3504281,5,0.2915642,0.2063084,-0.0100308,0.9878357,0.2145656,0.0509449,-0.0636123,0.2967774,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0642954,0.0480927
845,1782728494.862772942,28.909658198,3504314,5,0.2915642,0.2062965,-0.0100188,0.9878117,0.2145536,0.0509449,-0.0636243,0.2967774,-0.2101554,0.0327289,0.9874522,-0.1185000,0.0642954,0.0480807
846,1782728494.896008492,28.942773714,3504347,5,0.2915522,0.2063084,-0.0100188,0.9878117,0.2145416,0.0509449,-0.0636123,0.2967414,-0.2101674,0.0327409,0.9874762,-0.1185000,0.0642954,0.0480807
847,1782728494.927460909,28.975911982,3504378,5,0.2915642,0.2063084,-0.0100308,0.9878477,0.2145176,0.0509449,-0.0636243,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0642834,0.0480807
848,1782728494.962433338,29.007333620,3504413,5,0.2915642,0.2063084,-0.0100188,0.9878357,0.2145536,0.0509569,-0.0636243,0.2967534,-0.2101554,0.0327289,0.9874522,-0.1185480,0.0643074,0.0480927
849,1782728494.996585846,29.042275626,3504448,5,0.2915642,0.2063324,-0.0100308,0.9878357,0.2145176,0.0509210,-0.0636362,0.2967654,-0.2101554,0.0327169,0.9874522,-0.1185240,0.0642954,0.0480807
850,1782728495.029011726,29.076013338,3504480,5,0.2915642,0.2063204,-0.0100428,0.9878237,0.2145416,0.0509569,-0.0636123,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1184521,0.0643074,0.0481167
851,1782728495.063151836,29.108871277,3504514,5,0.2915642,0.2062965,-0.0100188,0.9878357,0.2145296,0.0509449,-0.0636123,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1185480,0.0642954,0.0480807
852,1782728495.094549417,29.143091276,3504546,5,0.2915642,0.2062965,-0.0100188,0.9878477,0.2145416,0.0509449,-0.0636123,0.2967774,-0.2101554,0.0327169,0.9874762,-0.1184760,0.0643313,0.0480807
853,1782728495.132299662,29.174264233,3504584,5,0.2915642,0.2062845,-0.0100188,0.9878357,0.2145176,0.0509330,-0.0636123,0.2967654,-0.2101554,0.0327169,0.9874642,-0.1184880,0.0642954,0.0480927
854,1782728495.163914442,29.211867443,3504615,5,0.2915642,0.2063084,-0.0100188,0.9878357,0.2145416,0.0509330,-0.0636243,0.2967534,-0.2101554,0.0327169,0.9874642,-0.1185240,0.0642954,0.0480927
855,1782728495.197173357,29.243199830,3504648,5,0.2915762,0.2062965,-0.0100188,0.9878117,0.2145296,0.0509569,-0.0636123,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1184521,0.0642954,0.0480807
856,1782728495.230401516,29.276890500,3504681,5,0.2915522,0.2063084,-0.0100188,0.9878357,0.2145296,0.0509449,-0.0636243,0.2967534,-0.2101554,0.0327289,0.9874522,-0.1184521,0.0643074,0.0480807
857,1782728495.262440920,29.310018208,3504714,5,0.2915522,0.2062965,-0.0100428,0.9878237,0.2145176,0.0509449,-0.0636362,0.2967534,-0.2101793,0.0327409,0.9874522,-0.1185000,0.0642954,0.0480807
858,1782728495.295717955,29.342566153,3504747,5,0.2915642,0.2063084,-0.0100188,0.9878237,0.2145176,0.0509449,-0.0636123,0.2967414,-0.2101554,0.0327169,0.9874522,-0.1185000,0.0643074,0.0480807
859,1782728495.368786573,29.375748391,3504820,5,0.2915762,0.2063204,-0.0099948,0.9878237,0.2145416,0.0509449,-0.0636123,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1184880,0.0642954,0.0480807
860,1782728495.380469322,29.448094048,3504831,5,0.2915642,0.2063084,-0.0100308,0.9878357,0.2145176,0.0509449,-0.0636123,0.2967654,-0.2101793,0.0327409,0.9874642,-0.1184880,0.0643074,0.0480927
861,1782728495.427927732,29.460320740,3504879,5,0.2915762,0.2062965,-0.0100428,0.9878237,0.2145296,0.0509449,-0.0636123,0.2967534,-0.2101554,0.0327289,0.9874522,-0.1185000,0.0642954,0.0480807
862,1782728495.463222504,29.507679460,3504914,5,0.2915522,0.2062965,-0.0100308,0.9878357,0.2145416,0.0509330,-0.0636123,0.2967534,-0.2101554,0.0327409,0.9874762,-0.1185480,0.0642954,0.0480927
863,1782728495.496272326,29.542757406,3504947,5,0.2915522,0.2063084,-0.0100188,0.9878237,0.2145416,0.0509449,-0.0636243,0.2967654,-0.2101793,0.0327409,0.9874762,-0.1184521,0.0642954,0.0480807
864,1782728495.528622150,29.575737333,3504980,5,0.2915642,0.2063084,-0.0100188,0.9878237,0.2145416,0.0509569,-0.0636123,0.2967534,-0.2101793,0.0327409,0.9874522,-0.1185480,0.0642954,0.0481047
865,1782728495.565806627,29.608025110,3505017,5,0.2915642,0.2063084,-0.0100188,0.9878117,0.2145176,0.0509569,-0.0636123,0.2967534,-0.2101554,0.0327529,0.9874522,-0.1185240,0.0642954,0.0480807
866,1782728495.598812342,29.645668002,3505050,5,0.2915642,0.2063084,-0.0100188,0.9878237,0.2145176,0.0509449,-0.0636123,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1185000,0.0642954,0.0480927
867,1782728495.631069183,29.678355920,3505082,5,0.2915642,0.2063204,-0.0100308,0.9878117,0.2145176,0.0509330,-0.0636123,0.2967414,-0.2101793,0.0327289,0.9874762,-0.1185000,0.0643074,0.0480927
868,1782728495.664344311,29.710250148,3505116,5,0.2915642,0.2062965,-0.0100188,0.9878357,0.2145056,0.0509569,-0.0636123,0.2967654,-0.2101554,0.0327529,0.9874522,-0.1185240,0.0642954,0.0480807
869,1782728495.697611094,29.743541221,3505149,5,0.2915642,0.2062965,-0.0100188,0.9878357,0.2145176,0.0509449,-0.0636123,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0642954,0.0480927
870,1782728495.731058598,29.776768740,3505182,5,0.2915642,0.2063084,-0.0100308,0.9878117,0.2145056,0.0509569,-0.0636123,0.2967534,-0.2101554,0.0327289,0.9874762,-0.1185120,0.0642954,0.0480807
871,1782728495.764252186,29.810580022,3505215,5,0.2915762,0.2062965,-0.0100308,0.9878357,0.2145056,0.0509449,-0.0636123,0.2967534,-0.2101554,0.0327049,0.9874522,-0.1185480,0.0642954,0.0480807
872,1782728495.798490763,29.843422601,3505249,5,0.2915642,0.2063084,-0.0100308,0.9878477,0.2144817,0.0509449,-0.0636123,0.2967774,-0.2101554,0.0327289,0.9874762,-0.1185240,0.0642954,0.0480927
873,1782728495.830765724,29.877815373,3505282,5,0.2915642,0.2063084,-0.0100308,0.9878477,0.2145056,0.0509449,-0.0636123,0.2967654,-0.2101554,0.0327169,0.9874642,-0.1185480,0.0643074,0.0480807
874,1782728495.864007235,29.910027628,3505315,5,0.2915642,0.2063204,-0.0100188,0.9878237,0.2144937,0.0509449,-0.0636123,0.2967654,-0.2101554,0.0327409,0.9874522,-0.1185240,0.0643074,0.0480927
875,1782728495.896178722,29.943146151,3505347,5,0.2915762,0.2062965,-0.0100188,0.9878597,0.2144817,0.0509449,-0.0636003,0.2967654,-0.2101554,0.0327289,0.9874522,-0.1184760,0.0643074,0.0480807
876,1782728495.928408384,29.976325157,3505380,5,0.2915522,0.2063204,-0.0100428,0.9878117,0.2145176,0.0509689,-0.0636003,0.2967534,-0.2101554,0.0327409,0.9874522,-0.1185000,0.0642954,0.0480807
